Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2018-03-04 00:00:00.000000 UTC,11464.47,11565.0,11050.02,11515.0,17295.918653,2018-03-04 23:59:59.999000 UTC,194849579.1250208,168359,8197.401595,92437014.46393472,0
2018-03-05 00:00:00.000000 UTC,11515.0,11710.0,11415.01,11454.0,15144.231063,2018-03-05 23:59:59.999000 UTC,174866951.39806527,164318,7668.823714,88588986.3365785,0
2018-03-06 00:00:00.000000 UTC,11455.0,11455.0,10555.48,10716.48,29515.572363,2018-03-06 23:59:59.999000 UTC,323842216.64859617,250306,13482.297196,147874120.62232068,0
2018-03-07 00:00:00.000000 UTC,10716.48,10899.0,9389.31,9910.0,50647.67108,2018-03-07 23:59:59.999000 UTC,514808033.4879209,396721,24022.451231,244164771.36009568,0
2018-03-08 00:00:00.000000 UTC,9910.0,10099.0,9060.0,9271.64,41109.473226,2018-03-08 23:59:59.999000 UTC,394641280.63843673,336514,20257.455838,194608716.9350392,0
2018-03-09 00:00:00.000000 UTC,9267.07,9410.0,8329.0,9227.0,64112.291407,2018-03-09 23:59:59.999000 UTC,567082901.1319405,462712,31166.414848,275735446.01075995,0
2018-03-10 00:00:00.000000 UTC,9230.0,9490.0,8667.07,8770.22,37180.012857,2018-03-10 23:59:59.999000 UTC,341210248.41481787,288066,17639.827276,161991786.13432977,0
2018-03-11 00:00:00.000000 UTC,8770.22,9740.0,8450.0,9533.57,44325.973386,2018-03-11 23:59:59.999000 UTC,403491260.9275316,333367,21150.206944,192897625.6114657,0
2018-03-12 00:00:00.000000 UTC,9533.57,9888.88,8780.0,9131.34,42230.77793,2018-03-12 23:59:59.999000 UTC,395562731.86503726,336642,19369.697756,181454623.85622355,0
2018-03-13 00:00:00.000000 UTC,9131.34,9474.0,8823.0,9150.0,40191.409358,2018-03-13 23:59:59.999000 UTC,367353984.7132836,342734,19856.457047,181534440.7752947,0
2018-03-14 00:00:00.000000 UTC,9151.92,9333.78,7900.28,8170.0,49708.094108,2018-03-14 23:59:59.999000 UTC,426058009.75594646,399127,22883.329725,196344166.24842268,0
2018-03-15 00:00:00.000000 UTC,8184.01,8430.0,7650.0,8240.98,52291.022277,2018-03-15 23:59:59.999000 UTC,422130717.47310126,400529,26414.160251,213358245.6744019,0
2018-03-16 00:00:00.000000 UTC,8240.98,8611.64,7900.0,8260.0,38815.409893,2018-03-16 23:59:59.999000 UTC,322355002.16519487,255807,20049.433993,166563494.40168035,0
2018-03-17 00:00:00.000000 UTC,8260.0,8348.62,7721.99,7824.8,33110.206329,2018-03-17 23:59:59.999000 UTC,265973111.6176285,292041,15677.257361,125987772.43325073,0
2018-03-18 00:00:00.000000 UTC,7824.01,8317.4,7322.0,8189.99,59488.231711,2018-03-18 23:59:59.999000 UTC,458311733.5188204,423336,28216.510794,217530802.6198248,0
2018-03-19 00:00:00.000000 UTC,8189.0,8705.23,8088.4,8600.0,55297.084942,2018-03-19 23:59:59.999000 UTC,462654338.9821279,360414,27263.324764,228208487.5469021,0
2018-03-20 00:00:00.000000 UTC,8595.01,9050.0,8280.0,8909.98,44865.105835,2018-03-20 23:59:59.999000 UTC,387879393.4706143,298261,22849.035238,197422831.30082303,0
2018-03-21 00:00:00.000000 UTC,8909.96,9177.01,8750.6,8885.0,39972.405371,2018-03-21 23:59:59.999000 UTC,358157473.3612324,293696,19047.486799,170758402.39723507,0
2018-03-22 00:00:00.000000 UTC,8884.82,9100.0,8465.1,8722.9,40617.556809,2018-03-22 23:59:59.999000 UTC,354804129.3433086,276449,19567.563618,171050710.2125002,0
2018-03-23 00:00:00.000000 UTC,8720.0,8909.0,8269.0,8898.03,39991.007666,2018-03-23 23:59:59.999000 UTC,340755592.544531,278571,20106.789387,171487640.92907605,0
2018-03-24 00:00:00.000000 UTC,8898.04,8999.95,8491.0,8546.86,35466.609572,2018-03-24 23:59:59.999000 UTC,313254829.9051367,270300,17302.10809,152967779.86486968,0
2018-03-25 00:00:00.000000 UTC,8531.25,8669.85,8365.77,8470.15,29001.769316,2018-03-25 23:59:59.999000 UTC,247023172.30795503,215660,14379.264362,122528263.982816,0
2018-03-26 00:00:00.000000 UTC,8470.14,8514.89,7831.0,8134.23,44033.59566,2018-03-26 23:59:59.999000 UTC,358429758.8731952,310462,20957.25692,170723432.32235476,0
2018-03-27 00:00:00.000000 UTC,8134.22,8215.94,7730.0,7795.51,37427.64805,2018-03-27 23:59:59.999000 UTC,297609656.4404365,266540,18462.382105,146860645.0354061,0
2018-03-28 00:00:00.000000 UTC,7795.51,8109.0,7728.0,7949.3,26401.33167,2018-03-28 23:59:59.999000 UTC,209186093.1831796,183620,13685.417143,108484584.61222105,0
2018-03-29 00:00:00.000000 UTC,7949.3,7975.0,6941.11,7090.14,54620.915125,2018-03-29 23:59:59.999000 UTC,405591158.6323181,359537,24584.811548,182402558.2111396,0
2018-03-30 00:00:00.000000 UTC,7090.16,7292.43,6600.1,6840.23,65306.031976,2018-03-30 23:59:59.999000 UTC,450352009.170998,400057,31944.390579,220453635.6071132,0
2018-03-31 00:00:00.000000 UTC,6840.24,7223.36,6777.0,6923.91,36868.539087,2018-03-31 23:59:59.999000 UTC,258341534.47236213,240293,19086.033607,133763988.34700295,0
2018-04-01 00:00:00.000000 UTC,6922.0,7049.98,6430.0,6813.01,44071.430463,2018-04-01 23:59:59.999000 UTC,297470498.81956285,260942,21899.30066,147951173.82212943,0
2018-04-02 00:00:00.000000 UTC,6813.01,7125.0,6765.0,7056.0,32123.560072,2018-04-02 23:59:59.999000 UTC,224322159.41331607,206780,16365.683591,114292405.85810466,0
2018-04-03 00:00:00.000000 UTC,7063.97,7520.0,7011.01,7405.21,37787.331811,2018-04-03 23:59:59.999000 UTC,277080072.7617128,248143,19218.850485,140892233.113676,0
2018-04-04 00:00:00.000000 UTC,7405.21,7427.52,6707.0,6796.1,42227.183804,2018-04-04 23:59:59.999000 UTC,297443582.7461225,277249,20299.402203,142890978.60995668,0
2018-04-05 00:00:00.000000 UTC,6796.1,6902.0,6566.69,6770.76,39029.73146,2018-04-05 23:59:59.999000 UTC,263446941.1321242,238476,18991.102712,128270766.86646058,0
2018-04-06 00:00:00.000000 UTC,6770.0,6850.0,6500.0,6601.39,27455.01192,2018-04-06 23:59:59.999000 UTC,182139799.80865908,162456,13778.063462,91424043.79892384,0
2018-04-07 00:00:00.000000 UTC,6601.39,7070.0,6586.28,6895.8,32269.578267,2018-04-07 23:59:59.999000 UTC,222323863.54144785,178577,16460.736226,113334533.85269152,0
2018-04-08 00:00:00.000000 UTC,6895.81,7109.13,6880.0,7018.0,21427.673165,2018-04-08 23:59:59.999000 UTC,149967346.66269,152461,11211.615946,78468498.47255658,0
2018-04-09 00:00:00.000000 UTC,7011.04,7185.0,6611.0,6782.72,34078.297206,2018-04-09 23:59:59.999000 UTC,234309953.7503344,212669,17046.428596,117289580.04655164,0
2018-04-10 00:00:00.000000 UTC,6781.55,6890.0,6656.0,6843.9,22326.728095,2018-04-10 23:59:59.999000 UTC,151417844.2663968,147755,11456.447936,77704393.55925176,0
2018-04-11 00:00:00.000000 UTC,6839.56,6990.0,6787.0,6953.79,23997.871177,2018-04-11 23:59:59.999000 UTC,165264003.41270605,155607,12530.65891,86309556.51736282,0
2018-04-12 00:00:00.000000 UTC,6953.78,8012.23,6743.2,7923.0,64861.595987,2018-04-12 23:59:59.999000 UTC,485176252.48933566,404588,33198.867785,248243486.4673706,0
2018-04-13 00:00:00.000000 UTC,7922.99,8233.39,7732.0,7877.41,55044.523148,2018-04-13 23:59:59.999000 UTC,439884522.7119489,351905,27485.083044,219615109.06229925,0
2018-04-14 00:00:00.000000 UTC,7877.48,8186.0,7810.0,7999.01,31621.286357,2018-04-14 23:59:59.999000 UTC,252868761.32061628,194500,16283.466045,130249061.31563611,0
2018-04-15 00:00:00.000000 UTC,8004.0,8429.54,7999.02,8355.0,27946.720444,2018-04-15 23:59:59.999000 UTC,230287099.58430216,181778,14619.464101,120469031.17164706,0
2018-04-16 00:00:00.000000 UTC,8355.07,8419.0,7867.0,8064.92,36664.069715,2018-04-16 23:59:59.999000 UTC,295817536.4749528,226748,17912.938455,144490340.31244087,0
2018-04-17 00:00:00.000000 UTC,8064.92,8173.7,7825.4,7885.02,32152.603567,2018-04-17 23:59:59.999000 UTC,258221765.57371348,221228,15662.79502,125845498.64315924,0
2018-04-18 00:00:00.000000 UTC,7890.96,8236.43,7868.0,8173.0,26969.04457,2018-04-18 23:59:59.999000 UTC,217649160.1101789,183472,14559.152289,117565317.94569089,0
2018-04-19 00:00:00.000000 UTC,8173.99,8296.0,8080.0,8278.0,27113.847464,2018-04-19 23:59:59.999000 UTC,222675105.7884542,196821,13747.595928,112939221.70278835,0
2018-04-20 00:00:00.000000 UTC,8273.84,8930.0,8177.09,8856.98,39795.337485,2018-04-20 23:59:59.999000 UTC,337288580.42571294,289687,21087.903673,178802594.3551453,0
2018-04-21 00:00:00.000000 UTC,8852.12,9035.0,8565.0,8915.31,40872.229909,2018-04-21 23:59:59.999000 UTC,358915978.10403395,295374,21145.842391,185753264.88447425,0
2018-04-22 00:00:00.000000 UTC,8915.31,9020.67,8727.68,8787.02,29458.25348,2018-04-22 23:59:59.999000 UTC,261804372.9093471,229871,14937.899116,132830238.35538778,0
2018-04-23 00:00:00.000000 UTC,8785.7,8985.0,8745.0,8934.01,25838.114709,2018-04-23 23:59:59.999000 UTC,229754640.59668773,190944,13246.605059,117823053.82786416,0
2018-04-24 00:00:00.000000 UTC,8934.0,9731.01,8922.0,9619.99,46268.790106,2018-04-24 23:59:59.999000 UTC,431210048.0625035,326608,24784.71044,231061865.29310417,0
2018-04-25 00:00:00.000000 UTC,9618.96,9759.82,8730.0,8869.99,81110.037589,2018-04-25 23:59:59.999000 UTC,745137762.9688668,477363,38824.013806,356851505.69270617,0
2018-04-26 00:00:00.000000 UTC,8869.99,9307.48,8651.62,9266.0,43300.304245,2018-04-26 23:59:59.999000 UTC,385046648.1378661,285850,22640.669137,201458888.2401515,0
2018-04-27 00:00:00.000000 UTC,9267.03,9395.0,8889.0,8915.35,37241.347036,2018-04-27 23:59:59.999000 UTC,342805674.55176014,268471,18517.604275,170503662.7235787,0
2018-04-28 00:00:00.000000 UTC,8915.35,9427.48,8870.0,9348.0,34759.62842,2018-04-28 23:59:59.999000 UTC,321653866.2001887,257288,18251.631451,169069669.9073968,0
2018-04-29 00:00:00.000000 UTC,9348.0,9570.51,9163.74,9419.0,38149.850035,2018-04-29 23:59:59.999000 UTC,357004895.9636862,311494,19364.945182,181366653.81958613,0
2018-04-30 00:00:00.000000 UTC,9417.04,9458.64,9124.99,9246.01,35002.033875,2018-04-30 23:59:59.999000 UTC,325019389.2499412,285951,17461.189029,162179073.43816054,0
2018-05-01 00:00:00.000000 UTC,9246.01,9248.99,8800.49,9071.48,41018.463633,2018-05-01 23:59:59.999000 UTC,368688349.6216845,268741,20050.167844,180200005.01268,0
2018-05-02 00:00:00.000000 UTC,9071.48,9268.0,8970.2,9247.84,26123.543961,2018-05-02 23:59:59.999000 UTC,238421833.7581133,188258,13960.455528,127439644.78329857,0
2018-05-03 00:00:00.000000 UTC,9247.81,9844.0,9168.4,9750.0,38768.388288,2018-05-03 23:59:59.999000 UTC,366028365.2271445,282581,21093.140343,199234352.40239447,0
2018-05-04 00:00:00.000000 UTC,9750.0,9830.04,9520.85,9713.99,28681.588879,2018-05-04 23:59:59.999000 UTC,277565997.63316435,210165,14779.499554,143070410.02237806,0
2018-05-05 00:00:00.000000 UTC,9714.0,10020.0,9682.0,9864.0,24990.018345,2018-05-05 23:59:59.999000 UTC,246807563.50646487,212076,13011.844293,128527642.99648473,0
2018-05-06 00:00:00.000000 UTC,9863.99,9970.0,9417.03,9659.01,27690.351559,2018-05-06 23:59:59.999000 UTC,267359420.3035901,229309,13297.506959,128427770.52523224,0
2018-05-07 00:00:00.000000 UTC,9661.02,9689.67,9181.0,9365.0,33787.640012,2018-05-07 23:59:59.999000 UTC,316015961.44182944,230754,15818.0488,147985335.4458844,0
2018-05-08 00:00:00.000000 UTC,9365.0,9475.7,9060.54,9187.56,25533.831889,2018-05-08 23:59:59.999000 UTC,236418155.6869352,189159,13086.547467,121220083.42296956,0
2018-05-09 00:00:00.000000 UTC,9178.0,9390.0,8965.0,9310.0,25673.524899,2018-05-09 23:59:59.999000 UTC,235736782.28825977,192337,13597.268159,124869560.73820227,0
2018-05-10 00:00:00.000000 UTC,9310.0,9395.12,8970.0,9002.2,25055.063718,2018-05-10 23:59:59.999000 UTC,231595002.59561664,221075,12548.13816,116002381.57104652,0
2018-05-11 00:00:00.000000 UTC,9002.21,9016.8,8341.0,8400.0,48227.048061,2018-05-11 23:59:59.999000 UTC,418859806.4816156,365538,22767.458667,197915875.7459889,0
2018-05-12 00:00:00.000000 UTC,8405.94,8646.88,8153.0,8465.94,40241.32081,2018-05-12 23:59:59.999000 UTC,337899865.8601308,310305,19545.974195,164142437.41951767,0
2018-05-13 00:00:00.000000 UTC,8475.44,8763.36,8298.0,8679.71,25632.869362,2018-05-13 23:59:59.999000 UTC,219455683.08035555,215590,12797.047912,109577063.5715992,0
2018-05-14 00:00:00.000000 UTC,8679.71,8879.99,8277.0,8663.34,37389.666533,2018-05-14 23:59:59.999000 UTC,320583612.23009104,292731,18408.055641,157869523.76782727,0
2018-05-15 00:00:00.000000 UTC,8663.37,8859.99,8401.3,8462.0,28126.956136,2018-05-15 23:59:59.999000 UTC,242341031.0616692,360379,13977.497647,120464422.6243128,0
2018-05-16 00:00:00.000000 UTC,8462.0,8488.0,8083.01,8330.0,31130.718908,2018-05-16 23:59:59.999000 UTC,257056552.43007565,300842,15627.101368,129113378.7751384,0
2018-05-17 00:00:00.000000 UTC,8330.0,8464.0,7979.0,8041.46,25439.844799,2018-05-17 23:59:59.999000 UTC,209489039.34104192,310780,12489.264499,103022237.77329308,0
2018-05-18 00:00:00.000000 UTC,8038.82,8273.21,7911.9,8239.81,23476.158251,2018-05-18 23:59:59.999000 UTC,189870380.8577869,183913,12352.9627,99971085.72894707,0
2018-05-19 00:00:00.000000 UTC,8238.01,8390.8,8095.73,8233.49,17193.424276,2018-05-19 23:59:59.999000 UTC,141878775.40909585,134185,8731.948551,72082928.16544355,0
2018-05-20 00:00:00.000000 UTC,8233.49,8609.0,8163.9,8526.98,19957.057109,2018-05-20 23:59:59.999000 UTC,167440553.7493928,161265,10632.450955,89177519.97189689,0
2018-05-21 00:00:00.000000 UTC,8526.97,8595.31,8305.0,8381.24,21516.596486,2018-05-21 23:59:59.999000 UTC,181750674.8213496,184158,10738.686399,90716245.79029092,0
2018-05-22 00:00:00.000000 UTC,8386.89,8400.18,7935.11,7977.11,23710.902858,2018-05-22 23:59:59.999000 UTC,194335432.4375409,192154,11801.527076,96803604.56147256,0
2018-05-23 00:00:00.000000 UTC,7977.12,8031.9,7425.0,7501.95,42910.666774,2018-05-23 23:59:59.999000 UTC,331238049.64074606,306812,20890.889274,161412820.79758897,0
2018-05-24 00:00:00.000000 UTC,7501.95,7730.73,7266.99,7575.01,37845.446595,2018-05-24 23:59:59.999000 UTC,284286378.50810045,253694,19012.981252,142901418.78045785,0
2018-05-25 00:00:00.000000 UTC,7578.99,7649.55,7308.15,7457.0,26739.95664,2018-05-25 23:59:59.999000 UTC,199749585.9695036,239025,13830.870235,103360633.04654914,0
2018-05-26 00:00:00.000000 UTC,7456.99,7620.0,7300.0,7333.96,19464.086071,2018-05-26 23:59:59.999000 UTC,145636226.4590289,212344,10377.955643,77725757.25385071,0
2018-05-27 00:00:00.000000 UTC,7334.0,7400.0,7231.11,7338.99,18706.945515,2018-05-27 23:59:59.999000 UTC,136710618.49801704,198341,10258.276953,74990830.63101184,0
2018-05-28 00:00:00.000000 UTC,7338.99,7437.0,7058.02,7099.0,27219.438963,2018-05-28 23:59:59.999000 UTC,196788994.26580808,233392,14409.48781,104233730.17813648,0
2018-05-29 00:00:00.000000 UTC,7099.0,7540.0,7032.95,7461.29,39407.21183,2018-05-29 23:59:59.999000 UTC,288070643.9128678,237359,21855.93031,159656478.14262193,0
